Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict
4FGL J1721.4+1131,33.367523,25.142637,1720.6713,-22.0612921,2.377961,0.16806418,0.001033104,0.03796844,-0.9991017,0.996111,8.03E-04,0.21302108,-0.57998174,-0.69243443,-0.55921835,-0.4653335,1.861480587,PowerLaw,0.073592015,0.6666667,,,,,0,0,0,0.999204623,7.95E-04,0.96024221,0.03975779,0.997391918,0.002608082,0.983750402,0.016249598,0,0,0,0
4FGL J1721.4+2529,48.06089,30.248648,510.56076,-22.76740094,2.7984016,0.13918132,-0.081878215,1.1014717,-0.27149004,-0.83936346,0.00140488,0.16340011,-0.7531815,-0.6574787,-0.99661773,-0.9938805,2.294333618,PowerLaw,0.054092456,0.6666667,,,,,0,0,1,0.997432036,0.002567964,0.963444054,0.036555946,0.993450032,0.006549968,0.993090269,0.006909731,0,0,0,0
4FGL J1721.7-3917,348.62234,-1.4916632,1817.7996,-20.25579282,2.4714193,0.14662464,0.23264435,3.5121803,0.8868273,-0.022628624,0.002872698,0.37468076,-0.7458938,-0.4706529,-0.9999995,0.9998492,1.928830381,LogParabola,0.09122543,0.6666667,3FGL J1721.8-3919,,,,0,0,0,0.739913437,0.260086563,0.901374011,0.098625989,0.854451151,0.145548849,0.272917871,0.727082129,0,0.026,0,1
4FGL J1721.7-4709,342.12997,-5.932029,1798.5922,-21.62196371,2.4907782,0.19118463,0.08770129,1.0564146,0.7995,-0.6074499,0.002174509,0.35116994,-0.5668492,-0.75566643,-0.2874008,-0.9999949,1.363286324,PowerLaw,0.092963725,0.6666667,,,spp,SNR G343.0-06.0,0.8,0,0,0.998745642,0.001254358,0.957412155,0.042587845,0.991324309,0.008675691,0.957155637,0.042844363,0,0,0,0
4FGL J1722.6-3135,355.0802,2.7155123,2367.9976,-21.01279339,2.4801693,0.38377953,0.98714113,3.6876278,0.009091241,0.206819,0.009311016,2.3996844,-0.016134635,-0.44746226,-0.9999998,0.9972759,2.16965537,LogParabola,,0.6666667,,,,,0,0,2048,0.983144474,0.016855526,0.895946971,0.104053029,0.908742923,0.091257077,0.384878231,0.615121769,0,0.04,0,0.966
4FGL J1722.6-4529,343.5959,-5.130568,1485.2229,-20.61379211,2.412534,0.13147148,0.26188403,3.9053829,0.98137856,-0.24577534,0.002513161,0.3101091,-0.5949711,-0.6165801,-0.8966,-0.9999233,2.682305251,LogParabola,0.090001866,0.6666667,3FGL J1722.9-4529,,spp,SNR G343.0-06.0,0.8,0,0,0.977610987,0.022389013,0.934108165,0.065891835,0.936697411,0.063302589,0.389198355,0.610801645,0,0.008,0,0.959
4FGL J1722.8-0418,18.470137,17.479488,1899.661,-20.77967023,2.3262448,0.14764227,0.25074074,3.535591,-0.9992068,0.99984264,0.003834874,0.40463784,-0.48994204,-0.752471,-0.6750924,-0.9995478,1.864940256,LogParabola,0.09839824,0.6666667,3FGL J1722.7-0415,,,,0,0,0,0.873830644,0.126169356,0.894300617,0.105699383,0.861784182,0.138215818,0.585712833,0.414287167,0,0.016,0,0.098
4FGL J1723.1-2859,357.29004,4.0928473,1555.5977,-21.3455273,2.619283,0.32120076,0.35012168,2.723736,-0.93354523,0.99974024,0.015726117,1.4882419,-0.76313376,-0.7684537,-0.81334484,-0.99901325,2.441120937,PowerLaw,0.22966382,0.6666667,,,,,0,0,26,0.998621447,0.001378553,0.95499462,0.04500538,0.980289579,0.019710421,0.718149835,0.281850165,0,0,0,0
4FGL J1723.5-0501e,17.902632,16.962696,3983.591,-20.11452362,1.9708245,0.05776172,-0.019907689,0.8442562,-0.28083512,-0.6381455,1.12E-04,0.076577626,-0.64191717,-0.42446923,-0.637406,-0.080440864,1.539531515,PowerLaw,0.020605166,0.6666667,3FGL J1725.0-0513,,,,,,0,0.994254451,0.005745549,0.95742476,0.04257524,0.985748346,0.014251654,0.982820332,0.017179668,0,0,0,0
4FGL J1723.6-4126,347.05167,-3.0039513,1841.5209,-21.42229216,2.4058676,0.21480119,0.10900302,1.2318585,0.99962324,-0.72641593,0.002474707,0.38063976,-0.7514727,-0.64451504,-0.74445194,-0.44435602,1.055937978,PowerLaw,0.11087815,0.6666667,,,,,0,0,8,0.999226989,7.73E-04,0.951426869,0.048573131,0.958978664,0.041021336,0.902701462,0.097298538,0,0.001,0,0
4FGL J1724.5-3008,356.50696,3.1954992,1138.0995,-20.80394984,2.630794,0.3156208,0.92057145,4.494314,0.9551078,-0.17445704,0.001390653,0.30160317,-0.6162845,-0.8608778,-1,0.999646,1.692529574,LogParabola,0.26388988,0.6666667,,,,,0,0,8,0.488489248,0.511510752,0.687196897,0.312803103,0.504454952,0.495545048,0.185031946,0.814968054,0.327,0.315,0.438,1
4FGL J1725.1-1924,5.5827737,9.03229,1521.1919,-20.98520468,2.3778784,0.12301603,0.15905724,2.0999951,0.8328807,-0.4028178,0.003375594,0.37163165,-0.6258876,-0.64157915,-0.95534766,0.4518102,1.817655406,PowerLaw,0.10664983,0.6666667,,,,,0,0,0,0.220256857,0.779743143,0.940150583,0.059849417,0.881982792,0.118017208,0.573586826,0.426413174,1,0.001,0,0.113
4FGL J1725.5+0840,31.00698,23.00568,1093.2864,-22.02811009,2.493392,0.14737998,0.08514398,1.0708838,-0.9024042,0.010981946,0.001844715,0.22331779,-0.8963831,-0.3258076,-0.9166602,-0.99951595,1.990650217,PowerLaw,0.08953832,0.6666667,,,,,0,0,4,0.993670116,0.006329884,0.960758403,0.039241597,0.991550613,0.008449387,0.971471603,0.028528397,0,0,0,0
4FGL J1726.0-2843,357.87427,3.720534,7009.627,-21.75327519,1.9974523,0.25723717,0.0412304,0.37375662,0.985189,-0.55901045,0.001600538,0.25996307,-0.8809913,-0.37229958,-0.22586904,-0.7102754,2.156934839,PowerLaw,0.10527598,0.6666667,3FGL J1725.1-2832,,spp,SNR G358.0+03.8,0.8,0,0,0.999852039,1.48E-04,0.956864407,0.043135593,0.997961868,0.002038132,0.971657581,0.028342419,0,0,0,0
4FGL J1726.2-2903,357.6154,3.5134609,2124.9246,-20.9335243,2.3991077,0.26703665,0.43288413,3.146647,-0.9737749,0.9547004,0.00839187,1.0730598,0.399563,-0.6400972,-0.935129,-0.9991869,1.851660308,LogParabola,0.24044767,0.6666667,,,,,0,0,10,0.975108928,0.024891072,0.936349757,0.063650243,0.957132117,0.042867883,0.450560098,0.549439902,0,0.007,0,0.784
4FGL J1726.7-3930,349.0008,-2.417209,2826.6548,-21.46913933,2.3447883,0.26792035,0.232444,1.1041508,-0.6751346,0.119152434,0.001403163,0.15135364,-0.6929027,-0.7277915,-0.84424317,-0.4641243,2.49473201,PowerLaw,0.07418551,0.6666667,,,,,0,0,8,0.992321405,0.007678595,0.958411236,0.041588764,0.998289207,0.001710793,0.802511894,0.197488106,0,0,0,0
4FGL J1726.8-2659,359.4041,4.5361238,2325.522,-21.27253216,2.3891246,0.17941052,0.09797776,1.3195133,0.9991354,-0.6735714,0.001888635,0.31489927,-0.7601291,-0.5340644,-0.71902204,-0.9999926,2.22668034,PowerLaw,0.08914624,0.6666667,,,,,0,0,0,0.999947044,5.30E-05,0.957751333,0.042248667,0.992546756,0.007453244,0.962818377,0.037181623,0,0,0,0
4FGL J1727.0-3835,349.78973,-1.9392118,1059.1129,-21.02448855,2.6535754,0.31261802,0.5325545,3.0307994,-0.8174977,-0.07017284,0.002692896,2.0483737,-0.7136873,-0.94977665,-0.43105823,-0.99570376,1.781611363,LogParabola,0.17388324,0.6666667,,,spp,SNR G350.0-02.0,0.8,0,8,0.968925088,0.031074912,0.954120311,0.045879689,0.977033196,0.022966804,0.742836227,0.257163773,0,0.004,0,0
4FGL J1727.4+0326,26.228373,20.227661,1967.2074,-21.7047821,2.2280936,0.16742957,0.26582506,2.6965604,-0.9999988,0.99998295,0.002904361,0.3868109,-0.3969195,-0.72720325,-0.63395184,-0.999107,1.276844604,PowerLaw,0.12963568,0.6666667,,,,,0,0,0,0.933072094,0.066927906,0.909663242,0.090336758,0.903678412,0.096321588,0.798326458,0.201673542,0,0.009,0,0
4FGL J1727.6-0849,15.064913,14.149928,1008.2603,-21.62370522,2.5583515,0.3526111,0.40791732,2.4312677,-0.2974821,-0.42473304,0.02170032,1.4060097,-0.73992956,-0.6811522,-0.93488765,-0.9999923,0.428892271,PowerLaw,0.35667032,0.6666667,3FGL J1729.9-0859,,,,0,0,0,0.911874289,0.088125711,0.698964006,0.301035994,0.450427037,0.549572963,0.582490555,0.417509445,0,0.298,0.583,0.082
4FGL J1727.6-2304,2.7944012,6.5500183,2204.6328,-20.94235246,2.3404653,0.1730847,0.22868966,2.7671869,0.99826807,-0.6399261,0.002350803,0.37242985,-0.57892275,-0.6357589,-0.7281055,-0.99980026,1.584915788,PowerLaw,0.12323679,0.6666667,2FGL J1727.8-2308,,,,0,0,0,0.858240901,0.141759099,0.89173074,0.10826926,0.706190607,0.293809393,0.643822374,0.356177626,0,0.025,0,0.009
4FGL J1727.6-3050,356.29498,2.2559824,2060.471,-20.61092447,2.3813844,0.21550182,0.48244855,3.4958982,-0.93844855,0.99890757,0.003586505,0.5265112,0.29601505,-0.59066707,-0.872952,-0.9936748,2.155148373,LogParabola,0.19064276,0.6666667,,,glc,Terzan 2,0.8511577,0.9933305,1,0.684806631,0.315193369,0.937381354,0.062618646,0.966521609,0.033478391,0.256960704,0.743039296,0,0.006,0,1
4FGL J1727.7-3621,351.72815,-0.82850605,3328.8909,-20.68795918,2.4023216,0.35631725,0.22330686,1.7827775,0.837608,0.9173446,0.009728804,1.6740587,-0.8097004,-0.54006976,-0.94566184,0.11555696,2.145793654,PowerLaw,0.19307196,0.6666667,,,,,0,0,16,0.949088779,0.050911221,0.950518858,0.049481142,0.921981307,0.078018693,0.638793902,0.361206098,0,0.002,0,0.013
4FGL J1728.0-3550,352.1822,-0.58660406,1105.6997,-19.94986846,2.629389,0.20393166,0.38168383,4.0415273,0.9922679,-0.33077076,0.014249563,0.9417387,-0.57333434,-0.83495814,-0.92588186,-0.23263787,1.209855303,LogParabola,0.075895905,0.6666667,,,,,0,0,14,0.862537507,0.137462493,0.711478828,0.288521172,0.368539968,0.631460032,0.282844063,0.717155937,0,0.27,0.988,1
4FGL J1728.0-4606,343.61075,-6.260648,1176.8127,-20.35595804,2.4026065,0.1141071,0.40913257,6.326233,0.9999996,-0.4207613,0.002768775,0.2905234,-0.52768433,-0.6901628,-0.9656196,-0.99994785,0.728961502,LogParabola,0.09219135,0.6666667,3FGL J1728.0-4606,,spp,SNR G343.0-06.0,0.8,0,0,0.003197057,0.996802943,0.583550761,0.416449239,0.052208714,0.947791286,0.013120625,0.986879375,1,0.503,1,1
4FGL J1728.1-1610,8.730694,10.187956,2409.4226,-21.04048937,2.3078427,0.25937706,0.5774766,4.149748,0.7706809,0.11705635,0.010221223,1.2183771,-0.1870939,-0.6992342,-0.94454175,0.014060572,2.173178678,LogParabola,0.27094707,0.6666667,,,,,0,0,0,0.66134498,0.33865502,0.753724749,0.246275251,0.536868314,0.463131686,0.244054688,0.755945312,0,0.202,0.325,1
4FGL J1729.1-3503,352.9588,-0.3339346,2175.4646,-19.82350407,2.4920228,0.2052965,0.34554538,3.5933003,-0.97211564,0.75604296,0.001945687,0.33570823,-0.62083846,-0.44830918,-0.95532537,-0.99996823,1.752105166,LogParabola,0.14748035,0.6666667,,,,,0,0,0,0.079311318,0.920688682,0.919655636,0.080344364,0.85808395,0.14191605,0.232489277,0.767510723,1,0.014,0,1
4FGL J1729.2-3641,351.61423,-1.2562553,2564.215,-20.07309858,2.4693131,0.1250193,0.10974008,2.2407038,0.99853206,-0.74894863,0.001127342,0.17130938,-0.49384087,-0.8222858,-0.50215167,-0.83920497,2.416250471,PowerLaw,0.06229983,0.6666667,1FGL J1729.1-3641c,,unk,NVSS J172917-364008,0,0.99746835,4,0.998140806,0.001859194,0.956351963,0.043648037,0.986140291,0.013859709,0.902934593,0.097065407,0,0,0,0
4FGL J1729.7-4242,346.6367,-4.647225,1609.9995,-21.17539945,2.4764912,0.4626521,0.5653093,3.8480132,-0.3004069,-0.027579505,0.015063069,1.3912953,-0.6764274,-0.74771225,-1,0.92596513,2.234059243,LogParabola,0.39117867,0.6666667,,,,,0,0,9,0.993869002,0.006130998,0.929101107,0.070898893,0.953854383,0.046145617,0.40852971,0.59147029,0,0.008,0,0.934
4FGL J1729.9-2403,2.268316,5.562857,1014.72156,-20.45286706,2.6038094,0.18919899,0.66891575,6.192811,0.99164593,-0.3401454,0.00970066,0.7953418,-0.6198026,-0.90880054,-0.9799833,-0.9636416,1.001244229,LogParabola,0.20494753,0.6666667,3FGL J1729.7-2408,,unk,1RXS J173013.1-240234,0,0.8585471,0,0.251897102,0.748102898,0.544403816,0.455596184,0.010454465,0.989545535,0.134560276,0.865439724,1,0.534,1,1
4FGL J1729.9-4148,347.40973,-4.1819115,2003.5117,-21.11561046,2.3300838,0.15076064,0.13077852,1.401113,-0.04858792,0.9982104,0.002031987,0.30935124,-0.64975315,-0.71008486,-0.5330989,-0.87724876,2.634681303,PowerLaw,0.10061338,0.6666667,1FGL J1729.8-4148,3FHL J1729.9-4148,,,0,0,8,0.999735103,2.65E-04,0.958382813,0.041617187,0.997771015,0.002228985,0.96368015,0.03631985,0,0,0,0
4FGL J1730.1-3422,353.6468,-0.14280199,1210.0354,-19.78699173,2.625872,0.29283565,0.32081172,3.5173147,0.047847547,0.6123681,0.012045052,0.82621634,-0.75881976,-0.762185,-0.9699997,0.23452206,1.215763227,LogParabola,0.1266945,0.6666667,,,unk,NVSS J173013-342115,0,0.94461894,26,0.714767197,0.285232803,0.803372284,0.196627716,0.580117643,0.419882357,0.321942259,0.678057741,0,0.112,0.331,1
4FGL J1730.1-4343,345.8183,-5.2698817,918.6574,-21.4047733,2.7130904,0.2892976,0.72844774,4.1687984,-0.9842173,0.9999918,0.013211967,1.9768353,-0.7009683,-0.9808732,-0.9955131,-0.4539693,2.113528681,LogParabola,0.34760588,0.6666667,,,,,0,0,1,0.979702529,0.020297471,0.874538705,0.125461295,0.83102238,0.16897762,0.476562748,0.523437252,0,0.034,0,0.646
4FGL J1730.3-2913,357.961,2.6689675,2899.1062,-21.25545712,2.2885976,0.35238108,0.9996684,3.7327225,-0.97684145,0.99568135,0.003448628,0.015870951,0.17521472,-0.39963472,-0.9944547,-0.99067444,1.696889274,LogParabola,,0.6666667,,,,,0,0,2049,0.285733468,0.714266532,0.881464687,0.118535313,0.883917228,0.116082772,0.376189256,0.623810744,0.982,0.053,0,0.978
4FGL J1730.4-0359,19.738018,15.995311,1381.2996,-20.34470363,2.2490509,0.1461245,0.575559,6.8554935,-0.9876091,0.999052,0.002428026,0.26689023,-0.06977944,-0.71328586,-0.87014586,-0.99999577,1.343128876,LogParabola,0.12836869,0.6666667,3FGL J1730.6-0357,,,,0,0,0,2.82E-04,0.999718303,0.552746201,0.447253799,0.107307421,0.892692579,0.01466442,0.98533558,1,0.527,1,1
4FGL J1730.8-1123,13.218732,12.136191,6692.031,-22.1672493,1.8721794,0.30521402,0.230522,1.3878807,0.99987644,-0.26959693,0.001662982,0.5705449,-0.09978017,-0.13146892,-0.5599004,-0.3971739,1.157428381,PowerLaw,0.2003539,0.6666667,,,,,0,0,0,0.998611313,0.001388687,0.938651569,0.061348431,0.886167858,0.113832142,0.958609289,0.041390711,0,0.01,0,0
4FGL J1730.8-3806,350.60367,-2.3134854,1845.1211,-20.67448881,2.406727,0.39419127,0.6422857,4.051832,-0.30594853,-0.40886924,0.004003239,0.5671365,-0.2941151,-0.6115826,-0.92919964,-0.30858293,2.297070553,LogParabola,0.33719563,0.6666667,,,,,0,0,12,0.890382812,0.109617188,0.931548113,0.068451887,0.957821755,0.042178245,0.270680862,0.729319138,0,0.009,0,1
4FGL J1731.2-3234,355.27698,0.6607439,1886.0487,-19.56370755,2.5112712,0.15181106,0.33670902,4.7836733,-0.8724762,0.7063603,0.002315908,0.35469893,-0.41218442,-0.6048883,-0.8903553,-0.999765,0.930649055,LogParabola,0.11050377,0.6666667,2FGL J1731.6-3234c,,spp,SNR G355.4+00.7,0.8,0,4,0.01021915,0.98978085,0.685787292,0.314212708,0.411726759,0.588273241,0.025241387,0.974758613,1,0.323,0.557,1
4FGL J1732.0-2659,0.04461896,3.582134,2543.3237,-21.20685112,2.338465,0.2627486,0.32342228,2.60778,0.28859434,0.9962814,0.010477033,1.4720649,-0.56610966,-0.7178692,-0.5569136,-0.99884593,2.134947675,PowerLaw,0.10924162,0.6666667,2FGL J1731.9-2703c,,,,0,0,24,0.995331244,0.004668756,0.929166851,0.070833149,0.866771294,0.133228706,0.738717658,0.261282342,0,0.007,0,0
4FGL J1732.7-2559,0.9830721,3.9837453,1423.339,-20.8561786,2.5016146,0.2387205,0.31069604,2.9968534,0.99988914,0.26009953,0.005308903,0.49306938,-0.74864936,-0.65071344,-0.87897044,-0.9999995,1.644073667,LogParabola,0.13340062,0.6666667,,,,,0,0,16,0.020522816,0.979477184,0.743679187,0.256320813,0.448289632,0.551710368,0.382482648,0.617517352,1,0.204,0.584,0.973
4FGL J1732.8-3725,351.39914,-2.2613597,1869.5587,-21.11152626,2.461022,0.21480906,0.1620286,1.9996945,-0.98475593,0.99834883,0.002690913,0.36219913,-0.8195274,-0.56384534,-0.7779643,-0.999379,2.105621222,PowerLaw,0.106318235,0.6666667,,,unk,1RXS J173250.4-372144,0,0.99843127,1,0.989520336,0.010479664,0.957158731,0.042841269,0.990751499,0.009248501,0.773245387,0.226754613,0,0,0,0
4FGL J1733.2-2915,358.287,2.120605,2390.5151,-20.53266145,2.4971879,0.1726203,0.18531546,2.3855782,0.60383415,-0.38070542,0.004579425,0.5151142,-0.6804291,-0.6861903,-0.8557598,-0.7821792,1.880643737,PowerLaw,0.10175706,0.6666667,2FGL J1733.2-2913c,,,,0,0,28,0.994452022,0.005547978,0.948969852,0.051030148,0.939342234,0.060657766,0.530848652,0.469151348,0,0.002,0,0.318
4FGL J1733.4+2235,45.955902,26.698637,2199.9792,-21.91708978,2.1600227,0.32255173,0.9999974,4.0570188,-0.99778104,0.5434892,0.001026594,0.12271837,0.9998087,-0.646697,-0.98023194,0.583158,1.529013789,LogParabola,,0.6666667,,,,,0,0,2048,0.810396321,0.189603679,0.741387163,0.258612837,0.856588577,0.143411423,0.56519172,0.43480828,0,0.223,0,0.151
4FGL J1733.6-2431,2.3330402,4.6021056,1319.7656,-20.75196275,2.478398,0.24585147,0.48986015,3.672594,0.7500821,0.99710953,0.005917167,0.56011295,-0.48177674,-0.7687746,-0.8034239,-0.9866777,1.734813057,LogParabola,0.24432197,0.6666667,,,,,0,0,256,0.243935519,0.756064481,0.619525019,0.380474981,0.344945302,0.655054698,0.250396433,0.749603567,1,0.448,0.986,1
4FGL J1733.7-4734,342.89697,-7.876223,4764.6826,-21.34549141,2.0251992,0.085991755,-0.074534975,2.3319552,0.72339064,-0.64175755,1.51E-04,0.15008968,-0.81855696,-0.2968948,-0.3287553,-0.4972135,1.862378082,PowerLaw,0.030617746,0.6666667,,3FHL J1733.8-4734,snr,SNR G343.0-06.0,0.8,0,0,0.99888303,0.00111697,0.954643084,0.045356916,0.990530105,0.009469895,0.990518653,0.009481347,0,0,0,0
4FGL J1733.9-2220,4.2175026,5.7212086,792.90845,-21.27752159,2.7198467,0.28077957,0.7019025,4.5242376,-0.4560866,-0.19373812,0.005818612,1.9007658,-0.8225659,-0.9997651,0.59317744,-0.9969821,0.552277242,LogParabola,0.28405797,0.6666667,,,,,0,0,257,0.645345968,0.354654032,0.588033546,0.411966454,0.642443482,0.357556518,0.686680384,0.313319616,0,0.496,0.189,0.002
4FGL J1734.0-2933,358.13757,1.8106344,2346.6375,-20.31610374,2.3895938,0.26947626,0.49666953,3.7355225,-0.99998975,0.9999011,0.001034797,0.20600697,-0.19652411,-0.6091146,-0.84280276,-0.9295805,1.608292561,LogParabola,0.096330754,0.6666667,,,,,0,0,2,0.354923036,0.645076964,0.897553899,0.102446101,0.878454801,0.121545199,0.245118536,0.754881464,0.916,0.035,0,1
4FGL J1734.5-2818,359.25204,2.387382,1085.9789,-20.24680783,2.5641522,0.20729956,0.6220893,4.627635,-0.7580487,-0.18436888,0.007266945,0.65724343,-0.62774754,-0.959397,0.014275242,-0.99940085,1.944798228,LogParabola,0.26797578,0.6666667,,,,,0,0,2,0.997463047,0.002536953,0.923939919,0.076060081,0.973815238,0.026184762,0.631325785,0.368674215,0,0.015,0,0.032
4FGL J1735.2-1640,9.210132,8.48901,1712.4272,-21.57645724,2.325816,0.1630956,0.13963805,1.6751162,0.9638898,-0.112697326,0.001624371,0.25141206,-0.6594574,-0.6350963,-0.8630043,-0.22606006,2.061063584,PowerLaw,0.09783663,0.6666667,,,,,0,0,0,0.926584385,0.073415615,0.953014898,0.046985102,0.944233796,0.055766204,0.846026612,0.153973388,0,0,0,0
4FGL J1735.3-0717,17.421074,13.289512,1314.5736,-20.80223775,2.5197642,0.13151276,0.2417566,3.5396726,0.9488747,-0.57334846,0.004789985,0.3558222,-0.6532705,-0.74763465,-0.88776106,-0.9998055,2.198338167,LogParabola,0.09760193,0.6666667,,,,,0,0,0,0.901381994,0.098618006,0.848747543,0.151252457,0.686290138,0.313709862,0.304343259,0.695656741,0,0.045,0,1
4FGL J1735.7-3026,357.59207,1.0220912,2817.5498,-20.21790313,2.3500774,0.21456856,0.9999872,7.1331244,-0.12554105,-0.9828254,0.001726596,1.36E-04,0.999932,-0.4714024,-0.9643652,-0.99939036,1.299920421,LogParabola,,0.6666667,,,glc,Terzan 1,0.8899094,0.9928104,2048,0.001188301,0.998811699,0.605590395,0.394409605,0.216153003,0.783846997,0.129185367,0.870814633,1,0.446,1,1
4FGL J1735.9-3342,354.86386,-0.77305466,16726.908,-21.67907389,1.8082917,0.22476304,0.002018311,0,-0.5533969,0.5226259,5.90E-04,0.65553564,-0.27969858,-0.7129648,-0.5349442,0.087413184,2.355612389,PowerLaw,0.09450761,0.6666667,,,spp,SNR G354.8-00.8,0.8,0,0,0.999715255,2.85E-04,0.950563903,0.049436097,0.98462375,0.01537625,0.979606471,0.020393529,0,0.004,0,0
4FGL J1736.1-3422,354.31274,-1.1655407,1806.5438,-19.57586224,2.460076,0.11431896,0.38499033,5.7026014,0.6920245,-0.50816244,0.00174375,0.23933433,-0.41853982,-0.59193295,-0.9658112,-0.97325623,1.925605207,LogParabola,0.1014699,0.6666667,,,,,0,0,2,0.069313999,0.930686001,0.676365229,0.323634771,0.393670304,0.606329696,0.018683049,0.981316951,1,0.335,0.98,1
4FGL J1736.2-4443,345.56366,-6.7261524,1177.6366,-19.60227981,2.3067732,0.068565786,0.37898326,9.669839,0.9999807,-0.1427939,0.00160059,0.17445916,-0.41439405,-0.65966564,-0.96327686,-0.99999785,1.590000304,LogParabola,0.05306112,0.6666667,3FGL J1736.2-4444,,glc,NGC 6388,0.99686146,0,0,0.00971088,0.99028912,0.570316684,0.429683316,0.012110811,0.987889189,0.010540804,0.989459196,1,0.519,1,1
4FGL J1736.3-2929,358.46426,1.420394,2500.9453,-20.73259134,2.5480154,0.34833896,0.2751679,2.6282902,0.69828814,-0.58229893,0.004129659,0.50438976,-0.77564156,-0.6833913,-0.99988157,0.7346665,2.132453643,PowerLaw,0.16555269,0.6666667,,,,,0,0,24,0.704566768,0.295433232,0.949986072,0.050013928,0.95200176,0.04799824,0.533905883,0.466094117,0,0.002,0,0.301
4FGL J1736.4-4052,348.86017,-4.70785,2394.273,-21.71913343,2.28547,0.19953798,0.055629004,0.72156405,0.19067863,-0.74921215,0.001847935,0.1889207,-0.8282562,-0.119664416,-0.717752,-0.6146126,1.759297784,PowerLaw,0.08809119,0.6666667,,,unk,1RXS J173638.5-405203,0,0.9264522,4,0.99971864,2.81E-04,0.95837085,0.04162915,0.997786297,0.002213703,0.968158999,0.031841001,0,0,0,0
4FGL J1737.2-2421,2.8952332,4.0030327,3302.9597,-21.43126207,2.27448,0.21399873,0.065044425,0.7471596,0.9759028,-0.54146683,0.001361834,0.15558633,-0.65577036,-0.74625987,-0.82529587,0.29561827,2.345473981,PowerLaw,0.1004187,0.6666667,,,,,0,0,24,0.979598059,0.020401941,0.957458231,0.042541769,0.984230636,0.015769364,0.923224614,0.076775386,0,0,0,0
4FGL J1737.3-5300,338.4925,-11.188498,2989.9695,-22.1810472,2.2185056,0.15613891,-0.035478253,0.5292035,-0.34320164,-0.5998406,9.74E-04,0.15775837,-0.69955915,-0.47949758,-0.6894772,-0.36052507,2.556116189,PowerLaw,0.056829356,0.6666667,,,,,0,0,0,0.999825115,1.75E-04,0.958847549,0.041152451,0.9997446,2.55E-04,0.999187221,8.13E-04,0,0,0,0
4FGL J1737.5-0313,21.337915,14.826687,1567.2532,-21.29229136,2.334142,0.26595706,0.65362054,4.1206546,-0.99716735,0.9999481,0.004306587,0.45407557,-0.041952837,-0.7577123,-0.9999947,0.92406654,2.301656546,LogParabola,0.25462636,0.6666667,,,glc,NGC 6402,0.9886703,0,0,0.75192476,0.24807524,0.82770949,0.17229051,0.893722463,0.106277537,0.28855851,0.71144149,0,0.071,0,1
4FGL J1737.6-2350,3.3922303,4.190731,1829.303,-21.14975987,2.4063373,0.18312266,0.18904428,2.336496,0.9978887,-0.3793476,0.002685871,0.36225536,-0.77444047,-0.5577434,-0.72597754,-0.81473166,2.663877162,PowerLaw,0.10539561,0.6666667,,,,,0,0,258,0.757310611,0.242689389,0.954273162,0.045726838,0.958104769,0.041895231,0.777929801,0.222070199,0,0,0,0
4FGL J1738.1-2453,2.5618505,3.5415926,1092.5356,-20.24774389,2.626483,0.18847385,0.76118565,6.9984264,-0.98766226,0.99993235,0.001626797,0.2164968,-0.6663773,-0.9225058,-0.8445962,-0.9791143,2.330606855,LogParabola,0.1382068,0.6666667,,,,,0,0,18,6.80E-04,0.999319796,0.553167501,0.446832499,0.190174297,0.809825703,0.079433274,0.920566726,1,0.528,1,1
