Source_Name_4FGL,GLON_4FGL,GLAT_4FGL,Pivot_Energy,Flux1000,PL_Index,Unc_LP_Index,LP_Beta,LP_Sigcurv,hr12,hr23,Unc_PLEC_Expfactor,Unc_PLEC_Index,hr34,hr45,hr56,hr67,Variability_Index,Spectrum_Type,Unc_LP_beta,PLEC_Expfactor,ASSOC_FGL,ASSOC_FHL,CLASS1,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,FLAGS,AGN_BDT,PSR_BDT,AGN_NN,PSR_NN,AGN_LR,PSR_LR,AGN_RF,PSR_RF,BDT_Predict,NN_Predict,LR_Predict,RF_Predict,Category_Prob
4FGL J1703.6-2850,354.92694,7.664326,1432.7297,-20.9415297,2.3588865,0.15455253,0.32404983,3.899895,-0.76687443,-0.12725808,0.002191369,0.6666667,-0.41089264,-0.6624787,-0.88998264,-0.9999991,2.68663051,LogParabola,0.11020746,0.2506361,3FGL J1703.6-2850,,,,0,0,0,0.999135151,0.000865,0.961029195,0.038970805,0.98895165,0.01104835,0.771366528,0.228633472,0,0,0,0,AGN
4FGL J1704.8-4030,345.74304,0.42582232,2481.0952,-19.3747717,2.4275806,0.131392,0.36364427,5.743259,0.9953496,-0.42289233,0.001784061,0.6666667,-0.2996392,-0.53690517,-0.8154157,-0.9999879,2.34695882,LogParabola,0.1077595,0.27320343,,,,,0,0,0,0.283209375,0.716790625,0.670127678,0.329872322,0.500687654,0.499312346,0.30320526,0.69679474,1,0.282,0.516,1,MIXED
4FGL J1705.1-4748,339.95142,-4.042506,1266.4431,-21.106794,2.5708094,0.7645394,0.53773206,3.4450333,0.99880123,-0.69107246,0.014172855,0.6666667,-0.5460654,-0.7373814,-0.7305884,-0.99974096,1.91248017,LogParabola,0.576555,1.0257447,,,,,0,0,8,0.98417776,0.01582224,0.922994468,0.077005532,0.884483618,0.115516382,0.87175926,0.12824074,0,0.008,0,0,AGN
4FGL J1705.2-3850,347.12744,1.362518,3011.5037,-20.7269488,2.4044974,0.2980231,0.99523586,3.3998728,0.86345166,0.9384954,0.00504191,0.6666667,-0.277629,-0.4015145,-0.97388583,-0.2272071,1.85992692,LogParabola,,0.044198237,,,,,0,0,2048,0.781979444,0.218020556,0.768387705,0.231612295,0.617808478,0.382191522,0.619382453,0.380617547,0,0.148,0.309,0.024,AGN
4FGL J1705.4-4850,339.16757,-4.699696,1157.7688,-21.1760744,2.6163352,0.25555503,0.43860576,3.6711547,0.92191464,-0.53289014,0.00808208,0.6666667,-0.59519076,-0.77479845,-0.9999998,0.9960988,2.6784716,LogParabola,0.19324665,0.66796136,,,,,0,0,0,0.998966716,0.001033284,0.953009105,0.046990895,0.95918581,0.04081419,0.913763365,0.086236635,0,0.002,0,0,AGN
4FGL J1706.2-4950,338.43805,-5.405058,1010.7557,-21.4098218,2.5980823,0.37441623,0.7330914,3.6947598,-0.89567983,-0.2987818,0.005311039,0.6666667,-0.4997121,-0.9472481,-0.99979097,-0.6354946,0.9458627,LogParabola,0.4091091,0.53353775,,,,,0,0,0,0.373978923,0.626021077,0.77111501,0.22888499,0.765897339,0.234102661,0.799301043,0.200698957,1,0.093,0,0,MIXED
4FGL J1706.4-4609,341.41403,-3.221086,2218.4219,-21.2779373,2.4759653,0.30945298,0.37934712,2.0124674,0.7275934,0.31656057,0.012676142,0.6666667,-0.3580153,-0.6853868,-0.9443425,0.08985796,1.75298226,PowerLaw,0.1374135,1.899123,,,,,0,0,24,0.980986015,0.019013985,0.945266972,0.054733028,0.938843931,0.061156069,0.84686605,0.15313395,0,0.002,0,0,AGN
4FGL J1706.4-4649c,340.88,-3.6233463,2206.5044,-21.2345106,2.5316203,2.4497225,0.8159875,1.8973708,0.99918646,-0.59633535,0.002219793,0.6666667,-0.882336,-0.6319662,-0.996667,0.96561277,1.0568401,PowerLaw,0.20878296,0.23557001,,,,,0,0,306,0.568296905,0.431703095,0.944060352,0.055939648,0.809555883,0.190444117,0.777973185,0.222026815,0,0.004,0,0,AGN
4FGL J1706.5-4023,346.039,0.23102646,2605.28,-20.1233563,2.554276,0.2522215,0.17964986,2.8518305,0.93601495,0.96122026,0.006104593,0.6666667,-0.6992847,-0.76279926,-0.817063,-0.99996024,2.57353035,PowerLaw,0.09246661,0.65278256,,,,,0,0,24,0.996344805,0.003655195,0.940939211,0.059060789,0.875998956,0.124001044,0.836613138,0.163386862,0,0.005,0,0,AGN
4FGL J1706.8-4540,341.8465,-2.992643,2307.8784,-20.8298425,2.593944,0.32312754,0.27654257,2.352232,-0.48722264,-0.6359743,0.00956296,0.6666667,-0.74286777,-0.8374516,-0.67311126,-0.699585,1.69796655,PowerLaw,0.18794861,1.2052264,,,,,0,0,8,0.996194934,0.003805066,0.963965719,0.036034281,0.978639232,0.021360768,0.878030369,0.121969631,0,0.001,0,0,AGN
4FGL J1707.6-5351,335.3053,-7.968744,1323.113,-21.9522069,2.5040846,0.1873615,0.018270636,0.22699091,0.9956089,-0.63709366,0.001235628,0.6666667,-0.9021746,-0.58560675,-0.7545037,0.055764653,1.26559313,PowerLaw,0.11274359,0.13483188,,,,,0,0,4,0.999600709,0.000399,0.976587537,0.023412463,0.99046832,0.00953168,0.993987061,0.006012939,0,0,0,0,AGN
4FGL J1708.8-0923,12.004873,17.805145,1093.7213,-21.7013216,2.5530586,0.26604906,0.24834298,2.3780205,0.8069595,0.84596837,0.004372046,0.6666667,-0.6532084,-0.76238304,-0.85999846,-0.99925923,1.51209524,PowerLaw,0.153839,0.47727448,3FGL J1709.4-0917,,,,0,0,16,0.945820618,0.054179382,0.709345364,0.290654636,0.583471011,0.416528989,0.909116799,0.090883201,0,0.161,0.32,0,AGN
4FGL J1709.4-2127,1.7542691,10.944008,4776.482,-22.2391185,2.0516078,0.40108147,0.9947581,3.5897872,0.99682695,0.5542801,0.002157802,0.6666667,-0.3464165,0.3144421,-0.8800025,-0.99972516,1.93587871,LogParabola,,0.062737,,,,,0,0,2048,0.976037052,0.023962948,0.797352553,0.202647447,0.507979905,0.492020095,0.843322148,0.156677852,0,0.129,0.399,0,AGN
4FGL J1709.4-0328,17.441475,20.770594,829.4129,-21.2307257,2.5444145,0.11037135,0.09223502,1.564921,-0.13061115,-0.7366955,0.002147163,0.6666667,-0.6180495,-0.72930056,-0.82050794,-0.9993567,1.69969091,PowerLaw,0.064041115,0.21071132,3FGL J1709.5-0335,,,,0,0,0,0.98681771,0.01318229,0.973303804,0.026696196,0.961856442,0.038143558,0.963760049,0.036239951,0,0,0,0,AGN
4FGL J1709.9-0900,12.498995,17.773561,1296.4148,-20.9808883,2.4833157,0.21513046,0.65114963,5.148112,-0.28000733,-0.56267613,0.011757445,0.6666667,-0.469436,-0.80822057,-0.9979265,-0.9716767,2.66782829,LogParabola,0.23916274,1.053798,,,,,0,0,0,0.974381418,0.025618582,0.65153039,0.34846961,0.715808358,0.284191642,0.614584375,0.385415625,0,0.279,0,0.028,AGN
4FGL J1710.0+4629,72.32397,36.373783,1425.3972,-22.4155466,2.3303094,0.16302826,-0.024632977,0.30481303,-0.10171742,-0.81247455,0.001950262,0.6666667,-0.48758188,-0.541,-0.6834503,-0.99998975,2.18791142,PowerLaw,0.070978746,0.37119687,3FGL J1709.9+4624,,,,0,0,0,0.999864365,0.000136,0.979126486,0.020873514,0.998494547,0.001505453,0.99581621,0.00418379,0,0,0,0,AGN
4FGL J1710.3-3039,354.31876,5.4216037,2442.3025,-21.4910513,2.2537076,0.3353963,0.37826216,2.4097707,0.9988641,-0.6863653,0.004919042,0.6666667,-0.19370101,-0.5344296,-0.76573557,-0.9944545,1.5758626,PowerLaw,0.2693348,0.87431955,,,,,0,0,0,0.997455782,0.002544218,0.940523837,0.059476163,0.949943649,0.050056351,0.951154828,0.048845172,0,0.004,0,0,AGN
4FGL J1710.8+1135,32.22916,27.527777,415.27512,-23.5219431,3.0081794,0.36049566,0.9999642,3.640405,0.99128366,-0.51308054,0.003678293,0.6666667,-0.9426948,-1,0.9999761,-0.9999923,2.64941794,LogParabola,,0.361078,,,,,0,0,2306,0.999263658,0.000736,0.9511594,0.0488406,0.99057039,0.00942961,0.928835472,0.071164528,0,0,0,0,AGN
4FGL J1711.0-3002,354.9073,5.6433907,1530.2003,-20.5091085,2.4695957,0.20960014,0.97504383,6.795156,0.9995149,-0.4765837,0.002145204,0.6666667,-0.29379904,-0.8066757,-0.99999934,0.98994285,0.912798963,LogParabola,0.13047563,0.2781656,,,,,0,0,0,0.007739029,0.992260971,0.352858482,0.647141518,0.044339808,0.955660192,0.214330568,0.785669432,1,0.78,1,1,PSR
4FGL J1711.4-2526,358.72903,8.273246,1116.5283,-21.567965,2.5375435,0.21215007,0.16993041,1.6140654,-0.32175407,-0.79417104,0.005455439,0.6666667,-0.54827523,-0.7320921,-0.9304924,0.15678792,2.3409291,PowerLaw,0.12841322,0.5596157,,,,,0,0,0,0.999602057,0.000398,0.980076422,0.019923578,0.997886294,0.002113706,0.980010016,0.019989984,0,0,0,0,AGN
4FGL J1711.9-1922,3.8427644,11.6571,1903.0972,-21.108791,2.18529,0.18183424,0.454375,4.489594,0.9732383,-0.44177932,0.002831602,0.6666667,-0.20639727,-0.5776742,-0.83942366,-0.9988708,1.83043477,LogParabola,0.15234351,0.38801435,,,,,0,0,0,0.081225556,0.918774444,0.548281463,0.451718537,0.464555164,0.535444836,0.454289891,0.545710109,1,0.485,0.645,0.784,MIXED
4FGL J1712.9-4105,346.18567,-1.1619184,19460.996,-21.88629,1.803471,0.19171481,-0.026172135,0.3615511,-0.99999964,0.9975397,0.000219,0.6666667,0.98417306,0.38165772,-1,0.9999998,1.77948496,PowerLaw,0.07526444,0.25542268,,,,,0,0,0,0.999600002,0.0004,0.947170009,0.052829991,0.933299175,0.066700825,0.972189653,0.027810347,0,0.012,0,0,AGN
4FGL J1714.8-1421,8.5043335,13.857754,2337.08,-22.0407272,2.1978583,0.5632942,0.76331604,2.672208,-0.7575923,-0.59706336,0.012904053,0.6666667,-0.054769125,-0.51830065,-0.74481744,-0.9999888,1.5784615,PowerLaw,0.5180514,1.6692381,,,,,0,0,0,0.998266431,0.001733569,0.934046942,0.065953058,0.955114521,0.044885479,0.920125728,0.079874272,0,0.003,0,0,AGN
4FGL J1714.8-3849,348.2501,-0.13213599,2641.8657,-19.2722659,2.494992,0.1215171,0.2658143,5.3094745,-0.58643496,-0.13479695,0.001997322,0.6666667,-0.65848833,-0.64887685,-0.9209391,-0.9437,0.249920072,LogParabola,0.08082264,0.26696745,,,,,0,0,272,0.21274905,0.78725095,0.488578155,0.511421845,0.089151287,0.910848713,0.236858445,0.763141555,1,0.566,1,1,PSR
4FGL J1714.9-3324,352.65103,3.0092595,1719.3961,-20.2529947,2.4256175,0.18657403,0.52473855,4.369955,0.7529054,-0.54661286,0.004197788,0.6666667,-0.30610362,-0.6562302,-0.87672895,-0.9997811,0.647339056,LogParabola,0.17115773,0.56209993,3FGL J1714.6-3327,,,,0,0,4,0.905021014,0.094978986,0.478365804,0.521634196,0.236379034,0.763620966,0.514962917,0.485037083,0,0.6,1,0.402,MIXED
4FGL J1715.7-4239,345.22556,-2.4922395,1986.4742,-21.1424655,2.4468577,0.27724656,0.10947956,1.4401325,0.9908067,0.8504285,0.001844567,0.6666667,-0.72273105,-0.76030505,-0.51195675,-0.9998918,1.82336123,PowerLaw,0.1272328,0.28872424,,,,,0,0,25,0.960443719,0.039556281,0.961374825,0.038625175,0.971331756,0.028668244,0.971710458,0.028289542,0,0.001,0,0,AGN
4FGL J1716.1+2309,45.051193,30.653633,3260.6038,-22.0115072,1.9379474,0.17088525,0.15428975,2.0553732,-0.9995847,0.9999567,0.001075417,0.6666667,-0.5794882,-0.11642336,-0.8122269,-0.18566193,1.50945235,PowerLaw,0.09218095,0.28410372,,3FHL J1716.1+2308,,,0,0,0,0.995300326,0.004699674,0.957075224,0.042924776,0.972918042,0.027081958,0.977133788,0.022866212,0,0,0,0,AGN
4FGL J1716.9-4152,345.99246,-2.2298715,2656.0378,-21.3251516,2.317846,0.23582369,0.19125387,1.8608477,-0.18053146,0.98734266,0.00257788,0.6666667,-0.01587757,-0.6613599,-0.8038334,-0.99871176,1.36388624,PowerLaw,0.13555813,0.45260802,,,,,0,0,24,0.985082029,0.014917971,0.947956815,0.052043185,0.958365305,0.041634695,0.945836659,0.054163341,0,0.003,0,0,AGN
4FGL J1717.0-3218,353.8027,3.2929642,1980.9266,-21.4575827,2.4102678,0.144336,-0.025141226,0.35924488,-0.99779767,0.998678,0.001009363,0.6666667,-0.6322913,-0.83151156,-0.7221558,0.24586485,2.22204273,PowerLaw,0.06357984,0.12422112,,,,,0,0,8,0.999741302,0.000259,0.972727954,0.027272046,0.999114742,0.000885,0.989187006,0.010812994,0,0,0,0,AGN
4FGL J1717.5-5804,332.6033,-11.504704,1295.7881,-20.8581772,2.3329694,0.11847545,0.3196157,3.9239275,-0.5318165,-0.55235034,0.002913169,0.6666667,-0.398661,-0.56508315,-0.9858938,-0.9999827,2.02786787,LogParabola,0.11295513,0.35900483,3FGL J1717.6-5802,,,,0,0,0,0.431576996,0.568423004,0.948521164,0.051478836,0.963758986,0.036241014,0.648724042,0.351275958,1,0.001,0,0.007,MIXED
4FGL J1717.5-4022,347.2793,-1.4577785,3798.5315,-21.0360756,2.2947962,0.3101598,0.99832743,4.4166927,0.99970466,-0.9477644,0.003141174,0.6666667,0.21197006,-0.43368134,-0.90303767,-0.9929151,1.62484434,LogParabola,,0.02765879,,,,,0,0,2064,0.514208252,0.485791748,0.765238954,0.234761046,0.568172788,0.431827212,0.596511633,0.403488367,0,0.165,0.08,0.055,AGN
4FGL J1717.6-4404,344.25586,-3.593265,2147.5723,-20.8687632,2.5823748,0.24017482,0.21344377,2.559682,0.985223,-0.86421585,0.007445654,0.6666667,-0.6171439,-0.757015,-0.85332435,-0.99992967,1.18874086,PowerLaw,0.12823361,1.0434357,3FGL J1717.6-4404,,,,0,0,0,0.992965764,0.007034236,0.905491447,0.094508553,0.773494359,0.226505641,0.878983707,0.121016293,0,0.02,0,0,AGN
4FGL J1717.8+1955,41.687378,29.191544,935.2488,-22.5008851,2.5383034,0.16286062,0.05544762,0.51496583,0.33756992,-0.04369011,0.001237431,0.6666667,-0.83038366,-0.8232667,0.0508869,-0.77502686,1.64228142,PowerLaw,0.116578996,0.17639445,,,,,0,0,0,0.999328024,0.000672,0.979028192,0.020971808,0.995977558,0.004022442,0.990487828,0.009512172,0,0,0,0,AGN
4FGL J1719.0-4221,345.82043,-2.828351,1521.0513,-20.7361822,2.5323243,0.35131773,0.5412023,4.094549,0.99095166,0.08067278,0.011781852,0.6666667,-0.60268056,-0.7364168,-0.999911,-0.77241194,1.90955819,LogParabola,0.2924856,1.3208375,,,,,0,0,14,0.952291784,0.047708216,0.698048212,0.301951788,0.593694354,0.406305646,0.693582443,0.306417557,0,0.202,0.238,0,AGN
4FGL J1719.1-5348,336.33395,-9.321285,3077.6458,-21.8466609,2.1620514,0.13931555,-0.00814076,0.124370255,0.026787965,0.98536867,0.0010897,0.6666667,-0.5892028,-0.6673782,-0.3455051,-0.5271888,1.81073054,PowerLaw,0.053245526,0.15104961,,3FHL J1719.0-5348,,,0,0,0,0.999896402,0.000104,0.97204679,0.02795321,0.998676134,0.001323866,0.996735559,0.003264441,0,0,0,0,AGN
4FGL J1719.4-2916,356.59756,4.607987,1203.817,-20.9629444,2.5970974,0.24441937,0.5228173,3.4992387,0.72413826,0.23786925,0.007952372,0.6666667,-0.6474534,-0.75514346,-0.99994546,0.81657594,2.41956053,LogParabola,0.2219074,0.6882037,,,,,0,0,8,0.994764233,0.005235767,0.913491572,0.086508428,0.920661016,0.079338984,0.823287821,0.176712179,0,0.012,0,0,AGN
4FGL J1720.1-4358,344.60385,-3.9046657,2702.9011,-21.1209894,2.4488025,0.20420322,0.118998855,1.5572702,-0.99467844,0.99998844,0.002610155,0.6666667,-0.7772986,-0.73508483,-0.55630785,-0.9999582,1.75452267,PowerLaw,0.09426932,0.3999943,,,,,0,0,24,0.919152532,0.080847468,0.9677483,0.0322517,0.990533875,0.009466125,0.956791149,0.043208851,0,0,0,0,AGN
4FGL J1720.6+0708,28.94247,23.41902,996.033,-20.8090748,2.3396614,0.1269594,0.38049087,5.096881,0.99873817,-0.24951638,0.002803103,0.6666667,-0.5572481,-0.7202472,-0.84748685,-0.99835664,1.77807666,LogParabola,0.10500253,0.26131657,3FGL J1720.7+0711,,,,0,0,0,0.033757867,0.966242133,0.423975162,0.576024838,0.245116979,0.754883021,0.29878622,0.70121378,1,0.719,1,1,PSR
4FGL J1721.3-5257,337.24417,-9.12776,1039.9678,-20.9742237,2.4906826,0.18153661,0.5094033,4.4468055,-0.7360618,-0.3081496,0.004108553,0.6666667,-0.44001758,-0.78031737,-0.9444628,-0.99951935,2.21717765,LogParabola,0.18014222,0.38222757,3FGL J1721.4-5253,,,,0,0,0,0.850468965,0.149531035,0.921696399,0.078303601,0.947045752,0.052954248,0.709987649,0.290012351,0,0.006,0,0,AGN
4FGL J1721.4+2529,48.06089,30.248648,510.56076,-22.7674009,2.7984016,0.13918132,-0.081878215,1.1014717,-0.27149004,-0.83936346,0.00140488,0.6666667,-0.7531815,-0.6574787,-0.99661773,-0.9938805,2.29433362,PowerLaw,0.054092456,0.16340011,,,,,0,0,1,0.997242868,0.002757132,0.981077616,0.018922384,0.992898418,0.007101582,0.993179956,0.006820044,0,0,0,0,AGN
4FGL J1721.4+1131,33.367523,25.142637,1720.6713,-22.0612921,2.377961,0.16806418,0.001033104,0.03796844,-0.9991017,0.996111,0.000803,0.6666667,-0.57998174,-0.69243443,-0.55921835,-0.4653335,1.86148059,PowerLaw,0.073592015,0.21302108,,,,,0,0,0,0.999217191,0.000783,0.977089795,0.022910205,0.997179,0.002821,0.988301949,0.011698051,0,0,0,0,AGN
4FGL J1721.7-3917,348.62234,-1.4916632,1817.7996,-20.2557928,2.4714193,0.14662464,0.23264435,3.5121803,0.8868273,-0.022628624,0.002872698,0.6666667,-0.7458938,-0.4706529,-0.9999995,0.9998492,1.92883038,LogParabola,0.09122543,0.37468076,3FGL J1721.8-3919,,,,0,0,0,0.813065378,0.186934622,0.877941764,0.122058236,0.848925807,0.151074193,0.709552811,0.290447189,0,0.036,0,0,AGN
4FGL J1722.1-3205,354.60275,2.5378191,2175.6067,-20.7432589,2.4806817,0.18787344,0.31677788,2.6741714,0.97730064,-0.65097994,0.00380511,0.6666667,-0.6111492,-0.55826175,-1,0.99999547,1.61266537,PowerLaw,0.102309085,0.53766155,,,psr,PSR J1722-3207,0.65,0,512,0.978230883,0.021769117,0.921222738,0.078777262,0.896523638,0.103476362,0.749548652,0.250451348,0,0.012,0,0,AGN
4FGL J1722.6-3135,355.0802,2.7155123,2367.9976,-21.0127934,2.4801693,0.38377953,0.98714113,3.6876278,0.009091241,0.206819,0.009311016,0.6666667,-0.016134635,-0.44746226,-0.9999998,0.9972759,2.16965537,LogParabola,,2.3996844,,,,,0,0,2048,0.983144474,0.016855526,0.877508436,0.122491564,0.92970698,0.07029302,0.694586443,0.305413557,0,0.042,0,0,AGN
4FGL J1722.8-0418,18.470137,17.479488,1899.661,-20.7796702,2.3262448,0.14764227,0.25074074,3.535591,-0.9992068,0.99984264,0.003834874,0.6666667,-0.48994204,-0.752471,-0.6750924,-0.9995478,1.86494026,LogParabola,0.09839824,0.40463784,3FGL J1722.7-0415,,,,0,0,0,0.900030391,0.099969609,0.858246194,0.141753806,0.856637288,0.143362712,0.850827343,0.149172657,0,0.031,0,0,AGN
4FGL J1723.1-2859,357.29004,4.0928473,1555.5977,-21.3455273,2.619283,0.32120076,0.35012168,2.723736,-0.93354523,0.99974024,0.015726117,0.6666667,-0.76313376,-0.7684537,-0.81334484,-0.99901325,2.44112094,PowerLaw,0.22966382,1.4882419,,,,,0,0,26,0.998621447,0.001378553,0.9643126,0.0356874,0.983123277,0.016876723,0.953956593,0.046043407,0,0,0,0,AGN
4FGL J1723.5-0501e,17.902632,16.962696,3983.591,-20.1145236,1.9708245,0.05776172,-0.019907689,0.8442562,-0.28083512,-0.6381455,0.000112,0.6666667,-0.64191717,-0.42446923,-0.637406,-0.080440864,1.53953151,PowerLaw,0.020605166,0.076577626,3FGL J1725.0-0513,,,,,,0,0.994351525,0.005648475,0.969959309,0.030040691,0.98449642,0.01550358,0.966224977,0.033775023,0,0,0,0,AGN
4FGL J1723.6-4126,347.05167,-3.0039513,1841.5209,-21.4222922,2.4058676,0.21480119,0.10900302,1.2318585,0.99962324,-0.72641593,0.002474707,0.6666667,-0.7514727,-0.64451504,-0.74445194,-0.44435602,1.05593798,PowerLaw,0.11087815,0.38063976,,,,,0,0,8,0.99942794,0.000572,0.959389642,0.040610358,0.957423432,0.042576568,0.979064475,0.020935525,0,0.001,0,0,AGN
4FGL J1724.5-3008,356.50696,3.1954992,1138.0995,-20.8039498,2.630794,0.3156208,0.92057145,4.494314,0.9551078,-0.17445704,0.001390653,0.6666667,-0.6162845,-0.8608778,-1,0.999646,1.69252957,LogParabola,0.26388988,0.30160317,,,,,0,0,8,0.564345126,0.435654874,0.573477315,0.426522685,0.491132666,0.508867334,0.565589592,0.434410408,0,0.437,0.503,0.121,MIXED
4FGL J1725.1-1924,5.5827737,9.03229,1521.1919,-20.9852047,2.3778784,0.12301603,0.15905724,2.0999951,0.8328807,-0.4028178,0.003375594,0.6666667,-0.6258876,-0.64157915,-0.95534766,0.4518102,1.81765541,PowerLaw,0.10664983,0.37163165,,,,,0,0,0,0.209568808,0.790431192,0.931911217,0.068088783,0.877409421,0.122590579,0.841438913,0.158561087,1,0,0,0,MIXED
4FGL J1725.5+0840,31.00698,23.00568,1093.2864,-22.0281101,2.493392,0.14737998,0.08514398,1.0708838,-0.9024042,0.010981946,0.001844715,0.6666667,-0.8963831,-0.3258076,-0.9166602,-0.99951595,1.99065022,PowerLaw,0.08953832,0.22331779,,,,,0,0,4,0.99424278,0.00575722,0.97744986,0.02255014,0.990883688,0.009116312,0.974900295,0.025099705,0,0,0,0,AGN
4FGL J1726.2-2903,357.6154,3.5134609,2124.9246,-20.9335243,2.3991077,0.26703665,0.43288413,3.146647,-0.9737749,0.9547004,0.00839187,0.6666667,0.399563,-0.6400972,-0.935129,-0.9991869,1.85166031,LogParabola,0.24044767,1.0730598,,,,,0,0,10,0.975108928,0.024891072,0.929093476,0.070906524,0.960011953,0.039988047,0.705970292,0.294029708,0,0.007,0,0,AGN
4FGL J1726.7-3930,349.0008,-2.417209,2826.6548,-21.4691393,2.3447883,0.26792035,0.232444,1.1041508,-0.6751346,0.119152434,0.001403163,0.6666667,-0.6929027,-0.7277915,-0.84424317,-0.4641243,2.49473201,PowerLaw,0.07418551,0.15135364,,,,,0,0,8,0.994392144,0.005607856,0.971671649,0.028328351,0.998125272,0.001874728,0.961820685,0.038179315,0,0,0,0,AGN
4FGL J1726.8-2659,359.4041,4.5361238,2325.522,-21.2725322,2.3891246,0.17941052,0.09797776,1.3195133,0.9991354,-0.6735714,0.001888635,0.6666667,-0.7601291,-0.5340644,-0.71902204,-0.9999926,2.22668034,PowerLaw,0.08914624,0.31489927,,,,,0,0,0,0.999970047,3e-05,0.969674851,0.030325149,0.99215948,0.00784052,0.986708992,0.013291008,0,0,0,0,AGN
4FGL J1727.4+0326,26.228373,20.227661,1967.2074,-21.7047821,2.2280936,0.16742957,0.26582506,2.6965604,-0.9999988,0.99998295,0.002904361,0.6666667,-0.3969195,-0.72720325,-0.63395184,-0.999107,1.2768446,PowerLaw,0.12963568,0.3868109,,,,,0,0,0,0.948195501,0.051804499,0.886269261,0.113730739,0.899704915,0.100295085,0.95408506,0.04591494,0,0.023,0,0,AGN
4FGL J1727.6-2304,2.7944012,6.5500183,2204.6328,-20.9423525,2.3404653,0.1730847,0.22868966,2.7671869,0.99826807,-0.6399261,0.002350803,0.6666667,-0.57892275,-0.6357589,-0.7281055,-0.99980026,1.58491579,PowerLaw,0.12323679,0.37242985,2FGL J1727.8-2308,,,,0,0,0,0.884679324,0.115320676,0.848291533,0.151708467,0.697386296,0.302613704,0.882019162,0.117980838,0,0.049,0,0,AGN
4FGL J1727.6-0849,15.064913,14.149928,1008.2603,-21.6237052,2.5583515,0.3526111,0.40791732,2.4312677,-0.2974821,-0.42473304,0.02170032,0.6666667,-0.73992956,-0.6811522,-0.93488765,-0.9999923,0.428892271,PowerLaw,0.35667032,1.4060097,3FGL J1729.9-0859,,,,0,0,0,0.911874289,0.088125711,0.608775174,0.391224826,0.476553427,0.523446573,0.855490879,0.144509121,0,0.356,0.503,0,MIXED
4FGL J1727.7-3621,351.72815,-0.82850605,3328.8909,-20.6879592,2.4023216,0.35631725,0.22330686,1.7827775,0.837608,0.9173446,0.009728804,0.6666667,-0.8097004,-0.54006976,-0.94566184,0.11555696,2.14579365,PowerLaw,0.19307196,1.6740587,,,,,0,0,16,0.949088779,0.050911221,0.956448877,0.043551123,0.933856439,0.066143561,0.868421755,0.131578245,0,0.001,0,0,AGN
4FGL J1728.0-3550,352.1822,-0.58660406,1105.6997,-19.9498685,2.629389,0.20393166,0.38168383,4.0415273,0.9922679,-0.33077076,0.014249563,0.6666667,-0.57333434,-0.83495814,-0.92588186,-0.23263787,1.2098553,LogParabola,0.075895905,0.9417387,,,,,0,0,14,0.862537507,0.137462493,0.617158799,0.382841201,0.377814578,0.622185422,0.566723448,0.433276552,0,0.351,0.983,0.123,MIXED
4FGL J1728.1-1610,8.730694,10.187956,2409.4226,-21.0404894,2.3078427,0.25937706,0.5774766,4.149748,0.7706809,0.11705635,0.010221223,0.6666667,-0.1870939,-0.6992342,-0.94454175,0.014060572,2.17317868,LogParabola,0.27094707,1.2183771,,,,,0,0,0,0.66134498,0.33865502,0.679284936,0.320715064,0.556910468,0.443089532,0.652984437,0.347015563,0,0.259,0.116,0.001,AGN
4FGL J1729.1-3503,352.9588,-0.3339346,2175.4646,-19.8235041,2.4920228,0.2052965,0.34554538,3.5933003,-0.97211564,0.75604296,0.001945687,0.6666667,-0.62083846,-0.44830918,-0.95532537,-0.99996823,1.75210517,LogParabola,0.14748035,0.33570823,,,,,0,0,0,0.105676154,0.894323846,0.900768503,0.099231497,0.851266226,0.148733774,0.448329962,0.551670038,1,0.023,0,0.794,MIXED
4FGL J1729.4-2831,358.44318,3.222738,1293.96,-20.6654726,2.5888338,0.22437741,0.5112467,3.8482285,0.658542,-0.35219437,0.005170102,0.6666667,-0.5229267,-0.86278063,-0.67474115,-0.9996671,0.376036907,LogParabola,0.11473639,0.47368076,3FGL J1729.5-2824,,agn,AT20G J172940-284022,0.39,0,0,0.999081789,0.000918,0.52844553,0.47155447,0.287648656,0.712351344,0.762185632,0.237814368,0,0.514,1,0,MIXED
